"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","genes","change"
"PAPPA",1347.58504771061,0.594411979474646,0.385800466024158,1.54072385033725,0.123384009552579,0.22563331075558,"PAPPA","Stable"
"NFKBIA",11898.3333469735,0.59433355859894,0.271573635762146,2.18848032479662,0.0286346329069726,0.0721914272093241,"NFKBIA","Stable"
"MRPL17",2690.62197192697,0.594248667481484,0.164705876496716,3.60793846656304,0.000308639662889491,0.00172499715469536,"MRPL17","Stable"
"IRF5",1200.6991203802,0.594164770034079,0.288081295227747,2.06248992863058,0.0391611154323164,0.0926426739886354,"IRF5","Stable"
"BEX3",3187.29770153182,0.594113904055645,0.407198839801111,1.45902651477551,0.144557810050753,0.254915220639654,"BEX3","Stable"
"TTI1",3374.99527531956,0.594041918847335,0.145687507912566,4.07750758701871,4.55210449666727e-05,0.000341636192980729,"TTI1","Stable"
"HIP1",4991.49989054175,0.5939044493618,0.244428059713348,2.42977197486369,0.0151083247306542,0.0433369745109459,"HIP1","Stable"
"HNRNPA3P6",141.677112857514,0.593646113004951,0.190073332962055,3.12324776839401,0.0017886710356454,0.00749943839350102,"HNRNPA3P6","Stable"
"DDX49",2766.92354938736,0.593424266397715,0.152031742404943,3.90329188504005,9.48931482647655e-05,0.000638084320170265,"DDX49","Stable"
"IGHV3-21",1836.57806151504,0.593390356184956,0.626344025296574,0.947387269965552,0.343441475505677,0.485447234018232,"IGHV3-21","Stable"
"PATL1",7754.1350439687,0.593230755944179,0.141248531946615,4.19990740978739,2.67024152567499e-05,0.000216420171460046,"PATL1","Stable"
"HLTF",2598.19363090975,0.593176674266413,0.290056355784546,2.04503939471344,0.0408509744082386,0.0958260121171793,"HLTF","Stable"
"LBH",4010.15698585186,0.593121791970215,0.278394156681455,2.13051092393752,0.0331294549126046,0.0812758040601045,"LBH","Stable"
"CLIC1",20460.9983162836,0.592932598069158,0.200852381145962,2.95208149729759,0.00315639611885958,0.0119647593790954,"CLIC1","Stable"
"TRIM17",197.610464194874,0.592886679984037,0.311775702718081,1.90164491592902,0.0572175917059247,0.124929780807424,"TRIM17","Stable"
"PSMB7",7101.24092724183,0.592607905416315,0.168096936016152,3.5253938558367,0.000422853595798153,0.0022490207959455,"PSMB7","Stable"
"IER3",3944.97614501228,0.592598784680339,0.297460545492133,1.99219289301011,0.0463498977235019,0.105944291860876,"IER3","Stable"
"DCUN1D5",2070.22134156728,0.592535081156903,0.208958589560358,2.83565792822194,0.00457313985594746,0.0162328122219915,"DCUN1D5","Stable"
"TMEM267",1477.65601046532,0.592447346474661,0.187843726166589,3.15393736360005,0.0016108365514462,0.00691196705684413,"TMEM267","Stable"
"HMGB1",18087.087511037,0.592100465150312,0.14799145168134,4.00090990677786,6.30993803119459e-05,0.000451376175868632,"HMGB1","Stable"
"DHDH",80.4197388787646,0.59205746737502,0.362114072509575,1.6350026478448,0.102048492551889,0.195886547692745,"DHDH","Stable"
"CCNQ",1182.88205505471,0.592003639321741,0.158136121124828,3.74363323895133,0.000181378351147629,0.00110273661076417,"CCNQ","Stable"
"ITGA6",41753.8282346991,0.591880968935227,0.308174316210819,1.92060446896661,0.0547815913388618,0.120787672796725,"ITGA6","Stable"
"ABCD1",3138.08174135449,0.591581694476687,0.243003906911956,2.43445342914189,0.0149142989341403,0.0428532168614465,"ABCD1","Stable"
"TMEM67",969.828094013701,0.59154525613539,0.213653685489966,2.76871075160167,0.0056278574088055,0.019206280871059,"TMEM67","Stable"
"PTPN6",3019.48173797113,0.591481961275453,0.175306271396694,3.37399202300647,0.000740865146026983,0.00360729347268425,"PTPN6","Stable"
"SRRT",7530.69328102147,0.591465170862728,0.114698851188446,5.15667911870342,2.51368021676677e-07,3.83220054559518e-06,"SRRT","Stable"
"PHB",4653.48427257937,0.591401060615009,0.160891385491362,3.67577828240381,0.000237125400444711,0.0013757368131973,"PHB","Stable"
"DPH2",2072.82377924238,0.59138253536963,0.157558673739525,3.75341148369465,0.000174444149217907,0.00106557769532366,"DPH2","Stable"
"ATXN2L",18165.6170569752,0.591377623226923,0.125084857453048,4.72781146549978,2.2695276589645e-06,2.58304710093689e-05,"ATXN2L","Stable"
"ITPA",2672.7193903083,0.591319619356994,0.166627360448913,3.54875464487891,0.000387057549258805,0.00208244307789242,"ITPA","Stable"
"COMMD5",1175.25405455612,0.591285049294782,0.14769414984043,4.00344258681615,6.24273564091399e-05,0.000447297432849374,"COMMD5","Stable"
"ATAT1",1225.03534976847,0.59121683714982,0.188023233207112,3.14438182487045,0.00166438119338121,0.00709307108534694,"ATAT1","Stable"
"PSENEN",953.549566007896,0.591123379655017,0.21640589681343,2.7315493170902,0.00630373057498581,0.0211351469398249,"PSENEN","Stable"
"HSPBP1",3641.8318513031,0.591111609954359,0.143560346691873,4.11751311260815,3.82982745106916e-05,0.000294909718239799,"HSPBP1","Stable"
"KIAA1841",1082.54081460784,0.590848495525882,0.180986235294786,3.26460459583305,0.00109616982078214,0.0050004306986748,"KIAA1841","Stable"
"TNFRSF10A-AS1",133.843327620895,0.590764431450306,0.256124703941168,2.30654998272249,0.0210799206445906,0.0565476741585335,"TNFRSF10A-AS1","Stable"
"TUFT1",3481.79957396287,0.590752834010835,0.259325756837526,2.27803377965636,0.022724565080036,0.0599925872645536,"TUFT1","Stable"
"MXD3",514.326665699505,0.59073916873885,0.197789748461818,2.98670266448561,0.00282003851672965,0.0109225317614238,"MXD3","Stable"
"TTC32",456.874638805464,0.5903814539528,0.206199797518901,2.86315244271121,0.00419448705223721,0.0151254987282225,"TTC32","Stable"
"ZNRD2",1338.96254702677,0.590318931072619,0.203828049159417,2.89616141403052,0.00377758040510448,0.0139153022760214,"ZNRD2","Stable"
"BANF1P3",55.4666906901377,0.590022525405028,0.228245778499078,2.58503149230167,0.00973701033465683,0.0301562315893523,"BANF1P3","Stable"
"PLXND1",8776.04159501111,0.589954342400606,0.260384279981923,2.265706449105,0.0234693624242602,0.0616627332514017,"PLXND1","Stable"
"HMGN4",4046.61525232183,0.589483196046635,0.138021230852372,4.2709602892699,1.94633066556696e-05,0.000165310538083875,"HMGN4","Stable"
"LY96",357.033600513101,0.589148743832443,0.337157246093828,1.74740051017171,0.0805678890551641,0.163262459766921,"LY96","Stable"
"FADS3",1447.66845047482,0.588894093512516,0.280332405960689,2.10069931620784,0.0356673693961827,0.0861965386420071,"FADS3","Stable"
"RBM8B",43.1727762617672,0.588647056782846,0.214854090610515,2.73975261588078,0.0061485444246994,0.0206913175575768,"RBM8B","Stable"
"EMG1",2369.4643631769,0.588453963715598,0.175735118385142,3.34852799555942,0.000812420724633617,0.00389081605320122,"EMG1","Stable"
"ALDOA",1348.59836172018,0.588396942528193,0.265599559629633,2.21535360732031,0.0267358030015853,0.0682771590730237,"ALDOA","Stable"
"PLS3",20421.0551329997,0.588364387185088,0.279069107166114,2.1083107089846,0.0350041222410227,0.084887686899697,"PLS3","Stable"
"TPM3",28720.6279968699,0.588120407423078,0.132141269908329,4.45069438057527,8.55930796245502e-06,8.24657275915342e-05,"TPM3","Stable"
"IQCD",91.4025646691189,0.588076950821376,0.303610596863692,1.93694474730537,0.0527520977706932,0.117383608212427,"IQCD","Stable"
"HSP90AB3P",473.693059027211,0.588018799111037,0.217250558458311,2.70663883804871,0.00679681552934292,0.022505535194988,"HSP90AB3P","Stable"
"RPS6KA4",6420.71401214686,0.587866530500007,0.206540217083774,2.84625696051034,0.00442364826742602,0.0158027273528385,"RPS6KA4","Stable"
"POLA1",2454.14264463917,0.587809158785797,0.188147250203076,3.12419744721938,0.00178290772911702,0.00747873110326961,"POLA1","Stable"
"IGLV3-25",2228.53555818452,0.587794962075317,0.64265092583308,0.91464111922557,0.360380064642145,0.502344612580699,"IGLV3-25","Stable"
"USP39",4279.33045830701,0.587297241920578,0.132617586070426,4.4285019756633,9.48898497870621e-06,8.97372809312062e-05,"USP39","Stable"
"TINCR",1371.64650327725,0.587253430642655,0.625014597493099,0.939583544125367,0.347431220443358,0.489332909035277,"TINCR","Stable"
"EMC9",415.32610556222,0.586987392411864,0.174263484911617,3.36839007156073,0.000756085413865457,0.00366272405296319,"EMC9","Stable"
"NREP",404.511958615739,0.586491547732463,0.272374125202968,2.15325720567407,0.0312984700372032,0.0775812055492472,"NREP","Stable"
"KCNAB2",2160.7438165584,0.586333941940296,0.270290324011179,2.16927462751513,0.0300618403268574,0.0751836100371998,"KCNAB2","Stable"
"UBE2D1",2356.33251364545,0.586256978302501,0.137639955247438,4.25935170676695,2.05020662520921e-05,0.00017283851577391,"UBE2D1","Stable"
"SNORD73B",5.08344484975659,0.586225552502165,0.421569599247731,1.3905783375942,0.164353329015596,0.281627130839508,"SNORD73B","Stable"
"SRPK1",4788.7995653537,0.586161417864197,0.163359744892575,3.58816315641076,0.000333015879854928,0.00183467175594537,"SRPK1","Stable"
"UMPS",2869.53202198375,0.58612837517233,0.179905928647964,3.25797142749672,0.00112211703918225,0.00510800465102462,"UMPS","Stable"
"MILR1",155.432458601384,0.585984730662048,0.336111323449162,1.74342454353723,0.0812594841953566,0.164184158845323,"MILR1","Stable"
"IGLV1-47",1885.63590923926,0.585654858498983,0.666967840231441,0.878085603491404,0.379897265063731,0.521417474866562,"IGLV1-47","Stable"
"RPS19P7",40.4162536993458,0.585464050633279,0.323314547274268,1.81081876942775,0.0701689099088878,0.146879469662749,"RPS19P7","Stable"
"GPR3",204.718097158825,0.585395032607202,0.344249126673967,1.70049823586516,0.089037247952189,0.17642133599264,"GPR3","Stable"
"PRMT3",1949.89574660123,0.585200189947337,0.171955777598107,3.40320167267109,0.00066601101024682,0.00328961931606257,"PRMT3","Stable"
"AC022973.4",21.4343076221509,0.584942046186261,0.349969994721464,1.6714062777062,0.0946414567869608,0.184860606053945,"AC022973.4","Stable"
"CCT7",14993.7126614278,0.584855578743228,0.135786229468651,4.30717887249572,1.65349894806663e-05,0.000144012375976115,"CCT7","Stable"
"AC005086.5",7.66010172482317,0.584656501145509,0.367888878946154,1.58922037225018,0.112010648641128,0.209927395418114,"AC005086.5","Stable"
"LHFPL5",284.556179616514,0.584604851782265,0.254308659098001,2.29880041779065,0.0215162750881709,0.0574717701191986,"LHFPL5","Stable"
"FTLP3",1182.28563627894,0.584416225652145,0.284729361713339,2.05253234908919,0.0401179545491426,0.0944607308800188,"FTLP3","Stable"
"RCCD1",1256.87656870424,0.584242321114424,0.186854738669947,3.12671931829574,0.00176768602494555,0.00742936646406261,"RCCD1","Stable"
"ATP23",412.673324844732,0.584168281072117,0.167124757934023,3.49540240652275,0.000473347520970416,0.00247569438099563,"ATP23","Stable"
"NGDN",1523.81091612522,0.584038990967954,0.143755781958046,4.06271652529707,4.85049199891072e-05,0.000360498262368859,"NGDN","Stable"
"GSS",4024.25598297703,0.583988401107232,0.153625725927619,3.80137114133071,0.000143897569190289,0.000908031200087035,"GSS","Stable"
"HLA-DOB",136.554774743421,0.583954547786289,0.37554892599267,1.55493600798551,0.11996131055634,0.220970463611851,"HLA-DOB","Stable"
"PRELID3B",8332.17382334936,0.583843786936412,0.166952100309967,3.49707362682132,0.000470391987472956,0.00246429437965185,"PRELID3B","Stable"
"MEN1",4054.63478979531,0.583635337098684,0.149468202875879,3.9047457978962,9.4324479945295e-05,0.000634730977436032,"MEN1","Stable"
"GUCY1A2",671.808301406427,0.583442040394097,0.31255248575316,1.86670100859436,0.0619433528271418,0.133164629338785,"GUCY1A2","Stable"
"NUP188",11814.6720519151,0.582851567545497,0.16678716705017,3.49458281385747,0.000474803283379365,0.0024806928047002,"NUP188","Stable"
"CABLES2",1558.19825853716,0.582661804977589,0.193200061838299,3.01584688655667,0.00256262627912409,0.0100848516173252,"CABLES2","Stable"
"LINC00543",124.775263999648,0.582469795707864,0.642147069233067,0.90706603458227,0.364371878171033,0.506352708830247,"LINC00543","Stable"
"IL34",289.835916452095,0.582160812799483,0.392790341029306,1.48211590762118,0.138309456761532,0.246242410654338,"IL34","Stable"
"H2AC6",3097.1911586098,0.582130863232035,0.312035326269122,1.86559281666064,0.0620983553978984,0.133355630164379,"H2AC6","Stable"
"MEX3D",3503.57105968748,0.581959153031131,0.203826259679381,2.85517260605455,0.0043013445055713,0.0154310840458917,"MEX3D","Stable"
"AC036176.3",51.9927469551211,0.581825759059463,0.533358353462421,1.09087212243402,0.275329155384611,0.412845816760692,"AC036176.3","Stable"
"SCARNA8",4.13728448300526,0.581714044226996,0.384886857054273,1.51138973328198,0.13068918356315,0.235775196375781,"SCARNA8","Stable"
"NINJ1",3259.12961550174,0.581651560150841,0.235835939921662,2.46633977986582,0.0136501780630559,0.039963249907928,"NINJ1","Stable"
"SF3B3",19270.9142049603,0.581482025191455,0.147429736821007,3.94412984605289,8.00902563865387e-05,0.000551631522917458,"SF3B3","Stable"
"DDX31",1416.20076807008,0.581473429873922,0.135803185605417,4.28173630303063,1.85440657864145e-05,0.000158467471265724,"DDX31","Stable"
"SPSB2",622.58575317941,0.581414575294295,0.18858009923876,3.08311734717123,0.00204844361958654,0.00838512277674617,"SPSB2","Stable"
"TRERF1",2941.44098791753,0.581295143847797,0.269260921139816,2.15885447240952,0.0308614588939325,0.0767180854006198,"TRERF1","Stable"
"ADAR",33752.5166262229,0.581294876866705,0.129709201967735,4.48152380901475,7.41119629365662e-06,7.24818992773684e-05,"ADAR","Stable"
"WDR75",4227.67383470485,0.581254671701204,0.114334503367049,5.08380807703515,3.69941756126598e-07,5.3712787733121e-06,"WDR75","Stable"
"MORC2",4305.78420732902,0.581169542227727,0.136792031050134,4.24856285681384,2.15146282511119e-05,0.00017987022383948,"MORC2","Stable"
"ZNF511",455.266729614841,0.580910510430346,0.194822672838057,2.9817397634885,0.00286615518077594,0.0110657134049025,"ZNF511","Stable"
"EXOC3-AS1",187.937484386681,0.5806251866294,0.264498300901087,2.19519439123555,0.0281496564421325,0.0711764553551454,"EXOC3-AS1","Stable"
"KDM7A-DT",769.198890229637,0.580438925047439,0.300058012869022,1.93442234552425,0.0530612212461362,0.11784804080291,"KDM7A-DT","Stable"
"MYO7A",965.415326320358,0.580419490010905,0.318398619523949,1.82293343758435,0.0683134728240216,0.143892142572089,"MYO7A","Stable"
"LILRA5",80.4213909400995,0.580352243834865,0.38483782408168,1.5080436680561,0.131543351106412,0.236939979723245,"LILRA5","Stable"
"GTPBP3",1329.6601623705,0.580282056691908,0.165249365940164,3.51155390757762,0.000445495100845066,0.0023515193830466,"GTPBP3","Stable"
"LRRC8D",3046.34893506253,0.580194291166515,0.194737387882999,2.97936773967156,0.00288843895863537,0.0111300033452993,"LRRC8D","Stable"
"PANX1",2295.08139254857,0.580120942677351,0.211382664556425,2.74441115544978,0.00606195607390804,0.020437838151429,"PANX1","Stable"
"SLF1",691.686822872462,0.579940992138564,0.161948882762595,3.58101261487992,0.00034226512652935,0.00187821352858302,"SLF1","Stable"
"PRMT5",1907.89792621085,0.579659132835982,0.170492577817464,3.3999083142293,0.000674084520503869,0.0033231634160275,"PRMT5","Stable"
"SAMD1",5181.63534308358,0.579451250723304,0.167676548299913,3.45576800452067,0.00054872738509563,0.00279871021096568,"SAMD1","Stable"
"CNOT2",5753.07931423695,0.579311066859788,0.153906325231762,3.76404976200573,0.00016718359226291,0.00102815075621482,"CNOT2","Stable"
"SIRT6",1425.27478467232,0.579085300827331,0.151883146147435,3.81270282790432,0.000137455345711907,0.000873455300142003,"SIRT6","Stable"
"B3GAT3",1563.93585701062,0.579039058607605,0.167278107824887,3.46153520109019,0.000537103875192433,0.00274714928213733,"B3GAT3","Stable"
"UNG",3276.58517817607,0.57883158903749,0.184027637062018,3.14535141720273,0.00165887434944508,0.00707458825755352,"UNG","Stable"
"FAM220A",1319.24795273829,0.578641222060927,0.162602305103141,3.5586286534738,0.000372796173216193,0.00202250842538522,"FAM220A","Stable"
"SP110",2678.17521644683,0.578438081324279,0.219277385836608,2.63792857214786,0.00834141494295267,0.0266203468238994,"SP110","Stable"
"RGS10",1311.72304665871,0.578436699401504,0.216856468748518,2.66737120059028,0.00764471849384585,0.0247308279092995,"RGS10","Stable"
"AC011676.1",13.3759874889539,0.578376583985394,0.377460999591357,1.53228170489547,0.125452933771556,0.22848781492657,"AC011676.1","Stable"
"DVL2",3159.32492670861,0.578265459220126,0.208373721184738,2.77513621166967,0.00551785923499417,0.0189055717169527,"DVL2","Stable"
"AFAP1L2",3372.12498216404,0.578216832485788,0.339345627542913,1.70391714392332,0.0883965676656221,0.175420097417383,"AFAP1L2","Stable"
"POLR1B",3725.59699532616,0.578216331500245,0.159105605561343,3.63416693874633,0.0002788802561558,0.00158305557170793,"POLR1B","Stable"
"AP000894.4",36.22545730609,0.577762370596189,0.340167105779749,1.69846631487725,0.0894197851486079,0.176986007218639,"AP000894.4","Stable"
"SBF2-AS1",334.056158854168,0.577549914540814,0.208777673916829,2.76633944475736,0.00566894923050577,0.0193138172656968,"SBF2-AS1","Stable"
"SLC25A43",2953.97254346552,0.577547167408863,0.199858984754702,2.8897733475316,0.00385519674443698,0.0141404323323634,"SLC25A43","Stable"
"RAB43P1",30.3253090752148,0.577420690400718,0.269834860865951,2.13990397144263,0.0323625280999968,0.0797068944868507,"RAB43P1","Stable"
"AC113143.1",26.1429054086716,0.577330757895038,0.337662933887762,1.70978422549317,0.0873057810576401,0.173616297264903,"AC113143.1","Stable"
"RNPS1",13483.3013350293,0.577305008681104,0.126283355517192,4.5715051387157,4.84233412688e-06,5.01997861313469e-05,"RNPS1","Stable"
"C1RL-AS1",523.654963371865,0.577197541868378,0.224960301838229,2.56577510410457,0.0102945550662655,0.0315680131649127,"C1RL-AS1","Stable"
"TNFSF13B",762.268722783914,0.577181024677829,0.340352659331699,1.69583227529691,0.0899176482960477,0.177699997318834,"TNFSF13B","Stable"
